id,Name,fossil_bio,ipcc_code_2006_for_standard_report_name,Total
67056,French Polynesia,fossil,Manufacturing Industries and Construction,0.004683048
70195,Serbia and Montenegro,fossil,Manufacturing Industries and Construction,0.156949141
57775,Namibia,bio,Manufacturing Industries and Construction,0.03891
50920,Morocco,fossil,Manufacturing Industries and Construction,0.335496022
57373,Malaysia,fossil,Manufacturing Industries and Construction,1.362849835
72133,Solomon Islands,fossil,Manufacturing Industries and Construction,0.001551847
53852,Malta,bio,Manufacturing Industries and Construction,1.65E-06
68338,Romania,bio,Manufacturing Industries and Construction,0.305534
51279,"Moldova, Republic of",bio,Manufacturing Industries and Construction,0.001859998
66178,Portugal,fossil,Manufacturing Industries and Construction,0.212140229
57356,Malaysia,bio,Manufacturing Industries and Construction,0.00080282
72130,Solomon Islands,bio,Manufacturing Industries and Construction,0.003537161
64935,Poland,fossil,Manufacturing Industries and Construction,2.051694574
51286,"Moldova, Republic of",fossil,Manufacturing Industries and Construction,0.02826628
55622,Mauritania,bio,Manufacturing Industries and Construction,0.029596575
55181,Mozambique,fossil,Manufacturing Industries and Construction,0.029124775
68351,Romania,fossil,Manufacturing Industries and Construction,0.446489213
56886,Malawi,fossil,Manufacturing Industries and Construction,0.049508974
53867,Malta,fossil,Manufacturing Industries and Construction,0.0023569
60919,Nepal,bio,Manufacturing Industries and Construction,0.132720034
66168,Portugal,bio,Manufacturing Industries and Construction,1.30409554
71752,Saint Helena,fossil,Manufacturing Industries and Construction,4.4142E-06
56881,Malawi,bio,Manufacturing Industries and Construction,0.105271492
71491,Singapore,fossil,Manufacturing Industries and Construction,0.348658201
51718,Madagascar,bio,Manufacturing Industries and Construction,0.216210896
54294,Myanmar,bio,Manufacturing Industries and Construction,0.430649998
61402,New Zealand,fossil,Manufacturing Industries and Construction,0.285121872
56451,Mauritius,fossil,Manufacturing Industries and Construction,0.0188403
68913,Russian Federation,bio,Manufacturing Industries and Construction,0.27111
56062,Martinique,fossil,Manufacturing Industries and Construction,0.003597167
51728,Madagascar,fossil,Manufacturing Industries and Construction,0.207968869
54299,Myanmar,fossil,Manufacturing Industries and Construction,0.31333351
56054,Martinique,bio,Manufacturing Industries and Construction,0.014952311
70179,Serbia and Montenegro,bio,Manufacturing Industries and Construction,0.210079044
59436,Nicaragua,fossil,Manufacturing Industries and Construction,0.021203206
55169,Mozambique,bio,Manufacturing Industries and Construction,0.665547524
69399,Rwanda,fossil,Manufacturing Industries and Construction,0.006062816
60541,Norway,fossil,Manufacturing Industries and Construction,0.399961857
69760,Saudi Arabia,fossil,Manufacturing Industries and Construction,3.23747139
52124,Maldives,bio,Manufacturing Industries and Construction,0.000429794
54747,Mongolia,fossil,Manufacturing Industries and Construction,0.087697824
71113,Senegal,fossil,Manufacturing Industries and Construction,0.143837102
62597,Panama,bio,Manufacturing Industries and Construction,0.113411621
52130,Maldives,fossil,Manufacturing Industries and Construction,0.007400378
55635,Mauritania,fossil,Manufacturing Industries and Construction,0.014946824
74146,Sao Tome and Principe,fossil,Manufacturing Industries and Construction,0.000888001
57785,Namibia,fossil,Manufacturing Industries and Construction,0.016603432
74141,Sao Tome and Principe,bio,Manufacturing Industries and Construction,0.001615578
73762,Saint Pierre and Miquelon,fossil,Manufacturing Industries and Construction,0.000386672
73752,Saint Pierre and Miquelon,bio,Manufacturing Industries and Construction,0.000640077
52578,Mexico,bio,Manufacturing Industries and Construction,1.114503
64371,Papua New Guinea,fossil,Manufacturing Industries and Construction,0.026192265
58188,New Caledonia,bio,Manufacturing Industries and Construction,0.000333954
73379,Somalia,fossil,Manufacturing Industries and Construction,0.005004912
58568,Niger,fossil,Manufacturing Industries and Construction,0.008165099
62607,Panama,fossil,Manufacturing Industries and Construction,0.0830023
60523,Norway,bio,Manufacturing Industries and Construction,0.482053277
73374,Somalia,bio,Manufacturing Industries and Construction,0.21050461
68931,Russian Federation,fossil,Manufacturing Industries and Construction,11.04200681
4607,Austria,fossil,Manufacturing Industries and Construction,0.600077554
5105,Azerbaijan,bio,Manufacturing Industries and Construction,0.000329961
5106,Azerbaijan,fossil,Manufacturing Industries and Construction,0.048137331
12554,Bhutan,fossil,Manufacturing Industries and Construction,0.01281596
15509,China,fossil,Manufacturing Industries and Construction,227.6620693
5555,Burundi,bio,Manufacturing Industries and Construction,0.088231666
5563,Burundi,fossil,Manufacturing Industries and Construction,0.002289922
11748,Barbados,fossil,Manufacturing Industries and Construction,0.00632382
6087,Belgium,bio,Manufacturing Industries and Construction,0.8294931
15497,China,bio,Manufacturing Industries and Construction,0.9166122
6099,Belgium,fossil,Manufacturing Industries and Construction,0.870832268
6499,Benin,bio,Manufacturing Industries and Construction,0.016372938
14957,Chile,fossil,Manufacturing Industries and Construction,0.691667456
6505,Benin,fossil,Manufacturing Industries and Construction,0.022106495
6894,Burkina Faso,bio,Manufacturing Industries and Construction,0.200124506
14943,Chile,bio,Manufacturing Industries and Construction,2.62540494
6910,Burkina Faso,fossil,Manufacturing Industries and Construction,0.021597804
7337,Bangladesh,bio,Manufacturing Industries and Construction,0.006252682
7340,Bangladesh,fossil,Manufacturing Industries and Construction,1.02343948
14450,Switzerland,fossil,Manufacturing Industries and Construction,0.389636111
7853,Bulgaria,bio,Manufacturing Industries and Construction,0.348264038
7858,Bulgaria,fossil,Manufacturing Industries and Construction,0.158742618
24790,Egypt,fossil,Manufacturing Industries and Construction,0.854181667
8243,Bahrain,fossil,Manufacturing Industries and Construction,0.037213202
14432,Switzerland,bio,Manufacturing Industries and Construction,0.284211039
8639,Bahamas,bio,Manufacturing Industries and Construction,0.035962702
8644,Bahamas,fossil,Manufacturing Industries and Construction,0.011390912
12101,Brunei Darussalam,fossil,Manufacturing Industries and Construction,0.016486997
9036,Bosnia and Herzegovina,bio,Manufacturing Industries and Construction,0.023549998
9040,Bosnia and Herzegovina,fossil,Manufacturing Industries and Construction,0.042280311
9505,Belarus,bio,Manufacturing Industries and Construction,0.064088019
13877,Canada,fossil,Manufacturing Industries and Construction,2.250029236
9523,Belarus,fossil,Manufacturing Industries and Construction,0.243200579
13876,Canada,bio,Manufacturing Industries and Construction,9.094154041
9993,Belize,bio,Manufacturing Industries and Construction,0.138957141
10008,Belize,fossil,Manufacturing Industries and Construction,0.002497102
13357,Central African Republic,fossil,Manufacturing Industries and Construction,0.001405279
10323,Bermuda,bio,Manufacturing Industries and Construction,0.00000003
10334,Bermuda,fossil,Manufacturing Industries and Construction,0.002343378
10687,Bolivia,bio,Manufacturing Industries and Construction,0.245673952
12536,Bhutan,bio,Manufacturing Industries and Construction,0.135560475
10701,Bolivia,fossil,Manufacturing Industries and Construction,0.051890415
13342,Central African Republic,bio,Manufacturing Industries and Construction,0.028858376
11230,Brazil,bio,Manufacturing Industries and Construction,66.71891516
11240,Brazil,fossil,Manufacturing Industries and Construction,4.734501094
17944,Colombia,bio,Manufacturing Industries and Construction,2.241516408
17957,Colombia,fossil,Manufacturing Industries and Construction,1.05803669
18417,Comoros,bio,Manufacturing Industries and Construction,0.004357138
18422,Comoros,fossil,Manufacturing Industries and Construction,0.00107274
18840,Cape Verde,bio,Manufacturing Industries and Construction,0.002683827
18847,Cape Verde,fossil,Manufacturing Industries and Construction,0.004998551
19267,Costa Rica,bio,Manufacturing Industries and Construction,0.602019445
19280,Costa Rica,fossil,Manufacturing Industries and Construction,0.033831862
19717,Cuba,bio,Manufacturing Industries and Construction,1.350882415
19726,Cuba,fossil,Manufacturing Industries and Construction,0.243837996
20056,Cayman Islands,fossil,Manufacturing Industries and Construction,0.002549223
20416,Cyprus,bio,Manufacturing Industries and Construction,0.014438977
20422,Cyprus,fossil,Manufacturing Industries and Construction,0.034768326
20956,Czech Republic,bio,Manufacturing Industries and Construction,0.640734132
20961,Czech Republic,fossil,Manufacturing Industries and Construction,0.565756728
21578,Germany,bio,Manufacturing Industries and Construction,3.281428024
21594,Germany,fossil,Manufacturing Industries and Construction,4.138875765
22069,Djibouti,bio,Manufacturing Industries and Construction,0.005553824
22078,Djibouti,fossil,Manufacturing Industries and Construction,0.004841955
22501,Dominica,bio,Manufacturing Industries and Construction,0.008030829
22508,Dominica,fossil,Manufacturing Industries and Construction,0.000723728
22989,Denmark,bio,Manufacturing Industries and Construction,0.236945911
257,Aruba,bio,Manufacturing Industries and Construction,0.002213598
264,Aruba,fossil,Manufacturing Industries and Construction,0.004705895
17444,Cook Islands,fossil,Manufacturing Industries and Construction,0.000466825
22998,Denmark,fossil,Manufacturing Industries and Construction,0.143118726
692,Afghanistan,bio,Manufacturing Industries and Construction,0.047489024
700,Afghanistan,fossil,Manufacturing Industries and Construction,0.197766675
1124,Angola,bio,Manufacturing Industries and Construction,0.137058504
12940,Botswana,fossil,Manufacturing Industries and Construction,0.045033654
17093,Congo,fossil,Manufacturing Industries and Construction,0.00465751
1137,Angola,fossil,Manufacturing Industries and Construction,0.062439324
23469,Dominican Republic,bio,Manufacturing Industries and Construction,0.312564164
1376,Anguilla,fossil,Manufacturing Industries and Construction,4.73549E-05
1729,Albania,bio,Manufacturing Industries and Construction,0.012569946
17079,Congo,bio,Manufacturing Industries and Construction,0.037679943
1745,Albania,fossil,Manufacturing Industries and Construction,0.048315807
23484,Dominican Republic,fossil,Manufacturing Industries and Construction,0.114053791
16737,Congo_the Democratic Republic of the,fossil,Manufacturing Industries and Construction,0.001929605
2015,Netherlands Antilles,fossil,Manufacturing Industries and Construction,0.015557399
23895,Algeria,bio,Manufacturing Industries and Construction,0.005009968
16732,Congo_the Democratic Republic of the,bio,Manufacturing Industries and Construction,3.846390007
2295,United Arab Emirates,fossil,Manufacturing Industries and Construction,2.1428463
2757,Argentina,bio,Manufacturing Industries and Construction,1.059637046
16377,Cameroon,fossil,Manufacturing Industries and Construction,0.008461493
23911,Algeria,fossil,Manufacturing Industries and Construction,0.268599651
2774,Argentina,fossil,Manufacturing Industries and Construction,0.38763674
3123,Armenia,bio,Manufacturing Industries and Construction,5.025E-06
24335,Ecuador,bio,Manufacturing Industries and Construction,0.344595226
3130,Armenia,fossil,Manufacturing Industries and Construction,0.007466339
11738,Barbados,bio,Manufacturing Industries and Construction,0.006122218
16361,Cameroon,bio,Manufacturing Industries and Construction,0.053106886
24345,Ecuador,fossil,Manufacturing Industries and Construction,0.120287106
3471,Antigua and Barbuda,fossil,Manufacturing Industries and Construction,0.002959533
3983,Australia,bio,Manufacturing Industries and Construction,3.927436558
15967,Cote d'Ivoire,fossil,Manufacturing Industries and Construction,0.041544001
4003,Australia,fossil,Manufacturing Industries and Construction,1.956987392
24785,Egypt,bio,Manufacturing Industries and Construction,0.0623213
4590,Austria,bio,Manufacturing Industries and Construction,1.495828515
